1.72632 1 1.72632 2.98017 0 1 3.45263 0.726316 0.990083 1.4297
1.73684 1 1.73684 3.01662 0 1 3.47368 0.736842 1.00831 1.46076
1.74737 1 1.74737 3.0533 0 1 3.49474 0.747368 1.02665 1.49211
1.75789 1 1.75789 3.09019 0 1 3.51579 0.757895 1.0451 1.52377
1.76842 1 1.76842 3.12731 0 1 3.53684 0.768421 1.06366 1.55572
1.77895 1 1.77895 3.16465 0 1 3.55789 0.778947 1.08233 1.58796
1.78947 1 1.78947 3.20222 0 1 3.57895 0.789474 1.10111 1.6205
1.8 1 1.8 3.24 0 1 3.6 0.8 1.12 1.65333
1.81053 1 1.81053 3.27801 0 1 3.62105 0.810526 1.139 1.68646
1.82105 1 1.82105 3.31623 0 1 3.64211 0.821053 1.15812 1.71989
1.83158 1 1.83158 3.35468 0 1 3.66316 0.831579 1.17734 1.75361
1.84211 1 1.84211 3.39335 0 1 3.68421 0.842105 1.19668 1.78763
1.85263 1 1.85263 3.43224 0 1 3.70526 0.852632 1.21612 1.82194
1.86316 1 1.86316 3.47136 0 1 3.72632 0.863158 1.23568 1.85655
1.87368 1 1.87368 3.51069 0 1 3.74737 0.873684 1.25535 1.89145
1.88421 1 1.88421 3.55025 0 1 3.76842 0.884211 1.27512 1.92665
1.89474 1 1.89474 3.59003 0 1 3.78947 0.894737 1.29501 1.96214
1.90526 1 1.90526 3.63003 0 1 3.81053 0.905263 1.31501 1.99793
1.91579 1 1.91579 3.67025 0 1 3.83158 0.915789 1.33512 2.03402
1.92632 1 1.92632 3.71069 0 1 3.85263 0.926316 1.35535 2.0704
1.93684 1 1.93684 3.75136 0 1 3.87368 0.936842 1.37568 2.10707
1.94737 1 1.94737 3.79224 0 1 3.89474 0.947368 1.39612 2.14404
1.95789 1 1.95789 3.83335 0 1 3.91579 0.957895 1.41668 2.18131
1.96842 1 1.96842 3.87468 0 1 3.93684 0.968421 1.43734 2.21887
1.97895 1 1.97895 3.91623 0 1 3.95789 0.978947 1.45812 2.25673
