8.8 1 0.707537 0.689755
8.85 1 0.728172 0.709459
8.9 1 0.749486 0.729901
8.95 1 0.771426 0.751032
9 1 0.793937 0.7728
9.05 1 0.816964 0.79515
9.1 1 0.840448 0.818028
9.15 1 0.864331 0.841377
9.2 1 0.888552 0.865141
9.25 1 0.913053 0.889261
9.3 1 0.937771 0.913677
9.35 1 0.962644 0.93833
9.4 1 0.987611 0.963158
9.45 1 1.01261 0.988103
9.5 1 1.03757 1.0131
9.55 1 1.06245 1.03809
9.6 1 1.08716 1.06302
9.65 1 1.11166 1.08781
9.7 1 1.13588 1.11241
9.75 1 1.15976 1.13677
9.8 1 1.18324 1.16081
9.85 1 1.20626 1.18449
9.9 1 1.22877 1.20774
9.95 1 1.2507 1.2305
10 1 1.27201 1.25273
10.05 1 1.29264 1.27437
10.1 1 1.31254 1.29536
10.15 1 1.33165 1.31566
10.2 1 1.34994 1.3352
10.25 1 1.36735 1.35396
10.3 1 1.38385 1.37188
10.35 1 1.39938 1.38891
10.4 1 1.41392 1.40502
10.45 1 1.42742 1.42017
10.5 1 1.43985 1.43432
10.55 1 1.45119 1.44743
10.6 1 1.46139 1.45948
10.65 1 1.47045 1.47043
10.7 1 1.47832 1.48026
10.75 1 1.48501 1.48895
10.8 1 1.49047 1.49647
10.85 1 1.49472 1.5028
10.9 1 1.49773 1.50793
10.95 1 1.49949 1.51185
11 1 1.5 1.51455
11.05 1 1.49927 1.51602
11.1 1 1.49728 1.51626
11.15 1 1.49406 1.51526
11.2 1 1.4896 1.51304
11.25 1 1.48391 1.50958
11.3 1 1.47702 1.50492
11.35 1 1.46893 1.49904
11.4 1 1.45967 1.49198
11.45 1 1.44926 1.48374
11.5 1 1.43773 1.47435
11.55 1 1.42511 1.46382
11.6 1 1.41142 1.45219
11.65 1 1.39671 1.43948
11.7 1 1.381 1.42573
11.75 1 1.36434 1.41096
11.8 1 1.34677 1.39522
11.85 1 1.32833 1.37853
11.9 1 1.30907 1.36095
11.95 1 1.28904 1.34251
12 1 1.26829 1.32326
12.05 1 1.24687 1.30325
12.1 1 1.22483 1.28252
12.15 1 1.20223 1.26112
12.2 1 1.17912 1.23912
12.25 1 1.15556 1.21655
12.3 1 1.13162 1.19348
12.35 1 1.10735 1.16996
12.4 1 1.08281 1.14605
12.45 1 1.05806 1.12181
12.5 1 1.03316 1.09729
12.55 1 1.00819 1.07256
12.6 1 0.98319 1.04768
12.65 1 0.958235 1.02271
12.7 1 0.933385 0.997709
12.75 1 0.908701 0.972736
12.8 1 0.884245 0.947856
12.85 1 0.860078 0.923128
12.9 1 0.836262 0.898614
12.95 1 0.812854 0.874373
13 1 0.789915 0.850465
13.05 1 0.7675 0.82695
13.1 1 0.745667 0.803883
13.15 1 0.724469 0.781324
13.2 1 0.70396 0.759326
13.25 1 0.68419 0.737944
13.3 1 0.665211 0.71723
13.35 1 0.647068 0.697237
13.4 1 0.629807 0.678012
13.45 1 0.613471 0.659603
13.5 1 0.598102 0.642056
13.55 1 0.583737 0.625414
13.6 1 0.570412 0.609718
13.65 1 0.558162 0.595007
13.7 1 0.547015 0.581317
13.75 1 0.537001 0.568683
13.8 1 0.528144 0.557134
13.85 1 0.520467 0.546699
13.9 1 0.513988 0.537406
13.95 1 0.508724 0.529276
14 1 0.504687 0.522329
14.05 1 0.501889 0.516583
14.1 1 0.500336 0.512052
14.15 1 0.500032 0.508747
14.2 1 0.500977 0.506677
14.25 1 0.50317 0.505846
14.3 1 0.506604 0.506257
14.35 1 0.511272 0.507908
14.4 1 0.517161 0.510795
14.45 1 0.524257 0.514912
14.5 1 0.532543 0.520248
14.55 1 0.541996 0.52679
14.6 1 0.552595 0.534521
14.65 1 0.564311 0.543424
14.7 1 0.577117 0.553474
14.75 1 0.59098 0.564649
14.8 1 0.605865 0.576919
14.85 1 0.621735 0.590256
14.9 1 0.638551 0.604625
14.95 1 0.65627 0.619992
15 1 0.674848 0.636318
15.05 1 0.694239 0.653563
15.1 1 0.714394 0.671685
15.15 1 0.735263 0.690638
15.2 1 0.756794 0.710377
15.25 1 0.778932 0.730853
15.3 1 0.801624 0.752014
15.35 1 0.824811 0.773809
15.4 1 0.848436 0.796185
15.45 1 0.872439 0.819086
15.5 1 0.896762 0.842456
15.55 1 0.921343 0.866238
15.6 1 0.94612 0.890373
15.65 1 0.971032 0.914801
15.7 1 0.996016 0.939463
15.75 1 1.02101 0.964299
15.8 1 1.04595 0.989247
15.85 1 1.07078 1.01425
15.9 1 1.09543 1.03924
15.95 1 1.11984 1.06416
16 1 1.14395 1.08894
16.05 1 1.1677 1.11354
16.1 1 1.19104 1.13788
16.15 1 1.21389 1.16191
16.2 1 1.23621 1.18556
16.25 1 1.25794 1.20879
16.3 1 1.27903 1.23154
16.35 1 1.29942 1.25374
16.4 1 1.31906 1.27535
16.45 1 1.3379 1.29631
16.5 1 1.3559 1.31657
16.55 1 1.37301 1.33608
16.6 1 1.38918 1.3548
16.65 1 1.40439 1.37268
16.7 1 1.41858 1.38967
16.75 1 1.43173 1.40574
16.8 1 1.44379 1.42084
16.85 1 1.45475 1.43495
16.9 1 1.46457 1.44801
16.95 1 1.47323 1.46001
17 1 1.48071 1.47091
17.05 1 1.48698 1.48069
17.1 1 1.49204 1.48932
17.15 1 1.49587 1.49679
17.2 1 1.49846 1.50307
17.25 1 1.4998 1.50814
17.3 1 1.4999 1.51201
17.35 1 1.49874 1.51465
17.4 1 1.49634 1.51606
17.45 1 1.4927 1.51624
17.5 1 1.48783 1.51519
17.55 1 1.48173 1.51291
17.6 1 1.47443 1.5094
17.65 1 1.46595 1.50468
17.7 1 1.4563 1.49875
17.75 1 1.44551 1.49163
17.8 1 1.43361 1.48334
17.85 1 1.42063 1.47389
17.9 1 1.40659 1.46332
17.95 1 1.39154 1.45164
18 1 1.3755 1.43888
18.05 1 1.35853 1.42508
18.1 1 1.34067 1.41027
18.15 1 1.32195 1.39448
18.2 1 1.30243 1.37775
18.25 1 1.28215 1.36013
18.3 1 1.26116 1.34165
18.35 1 1.23953 1.32236
